code,name,industry,area,pe,totals,outstanding,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket
000028,国药一致,医药商业,深圳,27.4,23326.17,36263.19,1296692,1119991.75,72960.06,186388.59,5.14,1.5,12.6,4.05,19930809
002667,鞍重股份,工程机械,辽宁,55.91,2798,6798,88640.34,69899.97,10573.53,39882.96,5.87,0.506,10.98,3.44,20120329
300049,福瑞股份,中成药,内蒙,117.82,11005.66,12983.2,119353.05,54251.23,9691.57,50250.19,3.87,0.34,6.21,8.28,20100120
300341,麦迪电气,电气设备,福建,77.65,7286.64,18400,61177.85,45478.84,12420.12,18627.8,1.01,0.164,2.94,5.78,20120726
000683,远兴能源,化工原料,内蒙,37.65,76781.39,161889.19,1846115.38,367032.06,564124.38,64546.01,0.4,0.112,3.61,1.56,19970131
000665,湖北广电,影视音像,湖北,60.63,18995.71,63621.75,344594.72,57034.4,206557.66,124200.36,1.95,0.34,6.23,2.67,19961210
601169,北京银行,银行,北京,6.96,896768.94,1056019.13,149065296,0,544500,2511600,2.38,1.192,8.7,1.27,20070919
002087,新野纺织,纺织,河南,40.72,51961.51,51975.83,581579.44,351981.47,213464.52,60933.82,1.17,0.101,3.65,1.51,20061130
000831,五矿稀土,小金属,山西,0,74449.32,98088.89,293523.28,243142.66,17931.01,75701.96,0.77,-0.004,2.59,12.78,19980911
600439,瑞贝卡,服饰,河南,29.4,94332.11,94332.11,416518.16,331868.5,49040.2,43712.67,0.46,0.138,2.43,2.22,20030710
600635,大众公用,供气供热,上海,64.58,164486.98,164486.98,1145188.75,192786.06,326730.19,72741.67,0.44,0.123,2.47,4.28,19930304
000042,中洲控股,全国地产,深圳,18.47,47879.07,47892.6,1356673,1253435,8072.22,58488.8,1.22,0.637,6.89,2.28,19940921
600737,中粮屯河,食品,新疆,396.09,132266.34,205187.59,1313611.5,750598.75,392960.16,413139.25,2.01,0.02,2.93,3.55,19960731
002438,江苏神通,机械基件,江苏,98.52,12716.91,20800,121708.35,90966.99,16772.59,40725.96,1.96,0.197,4.45,5.81,20100623
002299,圣农发展,农业综合,福建,83.57,89911.54,91090,960331.13,245855.17,535521.81,171871.63,1.89,0.139,3.55,4.36,20091021
600036,招商银行,银行,深圳,6.24,2062894.5,2521984.5,472264800,0,2436700,6732200,2.67,1.816,11.97,1.26,20020409
002549,凯美特气,环境保护,湖南,96.04,40500,40500,114554.1,49107.2,46353.8,18377.46,0.45,0.117,2.08,7.22,20110218
600099,林海股份,摩托车,江苏,728.44,21912,21912,57886.05,38587.4,11602.15,19940.75,0.91,0.01,2.14,4.67,19970704
601992,金隅股份,水泥,北京,19.38,311140.25,478464.03,10773208,6868387,1755023.75,813196.69,1.7,0.38,6.36,1.48,20110301
002519,银河电子,通信设备,江苏,98.79,19273,28408.09,236865.84,126243.15,32543.03,125206.22,4.41,0.33,7.35,4.46,20101207
000813,天山纺织,纺织,新疆,81.87,36345.07,46749.53,203903.09,49366.98,51445.9,107593.72,2.3,0.084,2.52,3.64,19980519
600220,江苏阳光,纺织,江苏,123.61,178334.03,178334.03,416354.41,174291.13,206280.66,0,0,0.027,0.93,4.86,19990927
600689,上海三毛,纺织,上海,45.38,15220.41,20099.13,82622.3,38834.65,8645.92,21178.32,1.05,0.299,2.02,6.71,19931108
002407,多氟多,化工原料,河南,1176.11,18505.4,22256,316386.19,138625.11,119294.63,92877.56,4.17,0.019,6.46,3.46,20100518
002685,华东重机,工程机械,江苏,558.03,9950,20000,106040.32,80619.07,16983.95,43782.71,2.19,0.023,3.94,4.44,20120612
000400,许继电气,电气设备,河南,31.1,59433.28,100832.72,1000586.63,872852.38,103093.02,82034,0.81,0.588,5.12,4.76,19970418
300308,中际装备,工程机械,山东,566.2,11263.04,21601.08,71818.97,30545.93,12482.07,31816.24,1.47,0.016,2.45,4.88,20120410
600535,天士力,中成药,天津,29.83,103284.27,103284.27,1204264.25,711231.75,248177.45,24530.36,0.24,1.104,4.46,9.83,20020823
600400,红豆股份,服饰,江苏,144.74,56039.96,56039.96,683201.88,546939.88,41423.93,25329,0.45,0.041,2.5,3.19,20010108
600082,海泰发展,园区开发,天津,69.97,62998.89,64611.57,321152.34,307348.84,4237.23,41259.05,0.64,0.085,2.72,2.9,19970620
600890,中房股份,区域地产,北京,0,57919.48,57919.48,41073.67,18643.81,93.9,2033.78,0.04,-0.013,0.55,14.15,19960318
002304,洋河股份,白酒,江苏,15.5,87925.92,107642,2929092,1738837.63,610043.5,117231.32,1.09,3.7,17.84,4.29,20091106
601007,金陵饭店,酒店餐饮,江苏,174.58,30000,30000,307126.88,87913.18,18165.46,43726.15,1.46,0.066,4.47,3.41,20070406
002623,亚玛顿,玻璃,江苏,134.5,16000,16000,239977.09,142006.34,55548.23,148672.02,9.29,0.147,13.07,2.01,20111013
601877,正泰电器,电气设备,浙江,19.02,101144.64,101146.64,1146193.13,850849.19,113678.32,206971.94,2.05,1.303,5.43,6.09,20100121
002155,辰州矿业,黄金,湖南,78.83,99608.52,99626.79,464165.06,162013.84,137910.92,62790.78,0.63,0.103,3.15,3.45,20070816
000858,五 粮 液,白酒,四川,13.09,379556.47,379596.69,4465723.5,3680602,571448.06,95320.34,0.25,1.24,10.05,2.15,19980427
000638,万方发展,批发业,辽宁,0,30940,30940,246492.77,237334.22,183.88,7658.47,0.25,-0.005,0.72,9.83,19961126
600510,黑牡丹,全国地产,江苏,31.89,79552.27,79552.27,1464654.88,1375697.75,36423.3,167151.45,2.1,0.251,5.79,1.84,20020618
600379,宝光股份,电气设备,陕西,160.78,23585.83,23585.83,61970.96,36147.98,24014.39,758.28,0.03,0.086,1.73,8.02,20020116
601113,华鼎股份,化纤,浙江,1771.79,64000,64000,366824.03,170414.31,88925.07,71632.65,1.12,0.003,2.71,2.55,20110509
600644,乐山电力,水力发电,四川,88.99,32648,53840.07,481888.81,189084.02,123545.77,137333.34,2.55,0.13,3.86,2.67,19930426
002241,歌尔声学,元器件,山东,33,120950,152643.02,1487562.13,856013.38,435513.5,203048.97,1.33,0.703,4.79,6.45,20080522
300083,劲胜精密,元器件,广东,169.45,20202.01,22820.8,352348.06,197290.59,110538.27,86603.15,3.79,0.136,7.21,4.26,20100520
600604,市北高新,园区开发,上海,799,33352.42,56644.92,275030.66,142459.05,4409.93,27279.8,0.48,0.016,2.26,7.45,19920327
600486,扬农化工,农药化肥,江苏,20.36,25824.91,25824.91,402544.13,309578,57522.57,81536.68,3.16,1.228,9.98,3.34,20020425
000506,中润资源,区域地产,山东,0,92831.09,92901.77,335375,245593.34,32480.68,2788.58,0.03,-0.159,1.61,4.13,19930312
600583,海油工程,石油开采,天津,12.68,404901.41,442135.47,2887513.75,1298267.63,1147948.75,424794.06,0.96,0.586,4.27,2.32,20020205
600276,恒瑞医药,化学制药,江苏,43.31,149624.31,150501.56,862283.69,679811.56,122984.92,47247.48,0.31,0.742,4.99,8.59,20001018
000610,西安旅游,旅游服务,陕西,0,19502.47,23674.78,61381.98,20175.7,23938.84,9429.66,0.4,-0.05,2.26,5.82,19960926
000690,宝新能源,火力发电,广东,10.95,171265.66,172661.25,955557.69,281000.72,440559.19,32908.73,0.19,0.592,2.9,2.23,19970128
000861,海印股份,房产服务,广东,87.67,83775.5,118413.84,730716.56,438605.66,47696.53,12315.08,0.1,0.12,2.35,5.49,19981028
600893,中航动力,航空,陕西,99.92,108622.39,194871.88,4372542.5,2621364,909231,1023317.38,5.25,0.26,7.35,4.33,19960408
000516,国际医学,百货,陕西,51.05,70442.67,71341.96,319220.44,101343.15,152079.34,5233.78,0.07,0.277,2.02,9.32,19930809
300092,科新机电,专用机械,四川,748.27,5273.62,9100,75489.34,33475.62,37793.2,34288.76,3.77,0.022,5.53,3.96,20100708
000993,闽东电力,水力发电,福建,29.73,37300,37300,432423.75,199880.88,118797.22,104104.56,2.79,0.236,4.53,2.07,20000731
600763,通策医疗,医疗保健,浙江,81.92,16032,16032,73686.96,31642.05,8752.96,19824.35,1.24,0.567,3.81,16.27,19961030
600186,莲花味精,食品,河南,0,106202.42,106202.42,257599.72,125928.26,53838.36,31945.55,0.3,-0.122,0.43,14.34,19980825
300228,富瑞特装,化工机械,江苏,32.64,9991.25,13524.79,319905.31,243667,40245.48,40935.05,3.03,1.34,8.95,6.52,20110608
002616,长青集团,环境保护,广东,78.27,8140,17493.66,230587.7,71150.65,97806.21,59712.53,3.41,0.323,7.54,4.46,20110920
600547,山东黄金,黄金,山东,43.96,142307.23,142307.23,2339651.5,292372.97,743410.94,0,0,0.416,6.28,3.88,20030828
600703,三安光电,半导体,湖北,30.9,237037.84,239308.48,1801078.75,888833.81,588587.31,536598.88,2.24,0.439,4.54,3.98,19960528
300328,宜安科技,铝,广东,102.66,2800,11200,85669.31,45709.09,29892.58,30874.97,2.76,0.437,5.59,8.03,20120619
000960,锡业股份,小金属,云南,78.95,115122.03,115122.03,2197885.25,1039769.63,887395.63,520917.34,4.52,0.194,6.32,3.24,20000221
600634,中技控股,批发业,上海,70.78,39797.87,57573.21,694304.31,312802.91,174868.44,112570.97,1.96,0.154,4.05,3.6,19930304
000768,中航飞机,航空,陕西,1111.25,247761.84,265383.44,3465791.5,2829897.25,455464.44,720528.25,2.72,0.018,4.37,5.95,19970626
002643,烟台万润,化工原料,山东,80.92,26775.21,33987.12,158605.69,76737.06,49293.05,67645.65,1.99,0.186,4.87,4.12,20111220
600085,同仁堂,中成药,北京,40.22,137147.03,137147.03,1279182.5,1051286.75,112506.82,108560.61,0.79,0.423,4.07,5.56,19970625
002648,卫星石化,化工原料,浙江,37.45,80000,80508.7,788723.75,293429.59,387089.94,145393.66,1.81,0.281,4.69,3,20111228
600618,氯碱化工,化工原料,上海,0,74984,115640,607537.5,199070.31,298385.34,159668.45,1.38,-0.078,2.38,4.71,19921113
002618,丹邦科技,元器件,深圳,81.17,18264,18264,209210.63,102296.06,77641.4,107726.96,5.9,0.311,8.54,3.94,20110920
600312,平高电气,电气设备,河南,38.09,81896.61,113748.54,953904.63,653200.06,162797.25,302354.59,2.66,0.374,4.92,3.86,20010221
002358,森源电气,电气设备,河南,62.99,20453,39779.76,324532.78,249124.95,54473.13,82203.86,2.07,0.451,5.03,7.53,20100210
600149,廊坊发展,机械基件,河北,1161.48,38016,38016,30157.76,14632.62,2802.23,10597.37,0.28,0.016,0.72,25.86,19991014
601218,吉鑫科技,机械基件,江苏,130.04,99176,99176,373461.66,275493.5,75724.81,58936.3,0.59,0.061,2.33,4.52,20110506
600050,中国联通,电信运营,上海,27.89,2119659.75,2119659.75,54712456,5662065.5,37776504,2781170,1.31,0.188,3.65,1.44,20021009
600720,祁连山,水泥,甘肃,9.6,77616.27,77629.03,1122911.25,270565.78,685868.44,134430.52,1.73,0.818,5.97,1.75,19960716
000659,*ST中富,广告包装,广东,45.24,128570.25,128570.25,406294.84,144328.59,222987.41,29112.56,0.23,0.086,0.92,5.63,19961203
600790,轻纺城,商品城,浙江,24.93,61877.62,80537.96,714606.75,128297.8,22187,176365.66,2.19,0.311,4.09,2.52,19970228
600668,尖峰集团,水泥,浙江,16.11,34385.21,34408.37,338574.97,70473.4,109358.65,53441.07,1.55,0.716,5.62,2.74,19930728
002039,黔源电力,水力发电,贵州,12.09,30537.52,30539.86,1855922.75,136682.19,1293433.13,114499.35,3.75,0.921,6.22,2.39,20050303
000913,钱江摩托,摩托车,浙江,0,45343.62,45353.6,391836.09,240582.09,81648.96,133260.75,2.94,-0.222,4.71,1.54,19990514
600308,华泰股份,造纸,山东,62.35,116756.14,116756.14,1718533.75,605614.63,870974.63,224376.7,1.92,0.057,5.4,0.89,20000928
002743,富煌钢构,钢加工,安徽,57.38,3034,12134,304583.78,234604.5,0,0,0,0.333,6,3.19,20150217
002456,欧菲光,元器件,深圳,35.13,72070.56,103061.2,1649862.13,1218298.5,318646.81,318711.19,3.09,0.56,5.5,4.33,20100803
600321,国栋建设,其他建材,四川,478.63,118088,118088,328399.19,48438.85,192387.63,73889.93,0.63,0.007,1.81,2.62,20010524
000559,万向钱潮,汽车配件,浙江,39.43,190825.09,191191.63,1148479.75,734709.81,267241.28,68318.1,0.36,0.268,1.98,7.11,19940110
000923,河北宣工,工程机械,河北,1470.86,19799.91,19800,160711.47,102283.5,14213.69,22233.9,1.12,0.007,2.62,5.37,19990714
002246,北化股份,化工原料,四川,75.03,41368.64,41368.64,164503.31,90636.32,45552.78,30404.02,0.73,0.116,2.62,4.42,20080605
600058,五矿发展,商贸代理,北京,73.53,107191.07,107191.07,5396753,3971581.5,969600.13,379638.09,3.54,0.165,8.03,2.01,19970528
002521,齐峰新材,造纸,山东,21.8,30760.26,42044,401802.06,285440.22,79715.25,142530.13,3.39,0.472,6.01,2.29,20101210
600203,福日电子,元器件,福建,62.11,23953.4,38028.07,219337.41,118616.26,10010.58,38269.18,1.01,0.19,2.69,4.15,19990514
600884,杉杉股份,服饰,浙江,40.99,41085.82,41085.82,789007.06,349991.47,67360.88,171184.34,4.17,0.367,8.48,2.37,19960130
300103,达刚路机,工程机械,陕西,72.66,15510.5,21173.4,96581.96,80780.86,12146.1,31284.02,1.48,0.205,3.78,5.27,20100812
600713,南京医药,医药商业,江苏,116.35,69358.07,89742.56,1125872.75,986129.38,45395.14,25914.93,0.29,0.057,1.49,5.92,19960701
000655,金岭矿业,普钢,山东,40.28,59534.01,59534.01,384263.69,133684.52,56787.85,48799.8,0.82,0.246,5.21,2.53,19961128
601601,中国太保,保险,上海,24.84,628670,906200,83274000,0,852000,6870200,7.58,0.989,12.3,2.66,20071225
002605,姚记扑克,文教休闲,上海,64.43,25458.05,37400,142135.52,70562.9,25525.17,16354.62,0.44,0.251,2.46,8.75,20110805
002032,苏 泊 尔,家用电器,浙江,18.01,33956.62,63385.33,612473.25,477280.19,91338.53,54629.71,0.86,0.802,5.68,3.39,20040817
000695,滨海能源,供气供热,天津,0,22172.13,22214.75,103905.18,27533.53,73014.95,7612.93,0.34,-0.076,1.35,14.15,19970218
600857,工大首创,百货,浙江,89.56,22431.99,22431.99,75275.93,35687.73,13126.94,6507.8,0.29,0.158,2.55,7.39,19940425
000985,大庆华科,化工原料,黑龙江,83.01,12963.95,12963.95,67409.15,19260.76,39509.48,25894.61,2,0.151,3.92,4.25,20000726
002734,利民股份,农药化肥,江苏,54.3,2500,10000,93204.35,32609.28,0,0,0,0.498,6.76,4,20150127
600089,特变电工,电气设备,新疆,21.97,316591.31,324013.38,5623825,3296394,1694788.25,813555.31,2.51,0.44,6.04,2.07,19970618
000338,潍柴动力,汽车配件,山东,9.05,104608.49,199930.95,12291644,6607541.5,2215977.25,56023.8,0.28,2.223,15.54,1.73,20070430
600365,通葡股份,红黄药酒,吉林,6135.91,14000,20000,75537.18,62089.94,9758.55,74790.86,3.74,0.002,3.41,3.6,20010115
000404,华意压缩,专用机械,江西,21.2,49550.89,55962.39,687654.31,516335.09,103533.15,110347.86,1.97,0.288,3.69,2.2,19960619
000686,东北证券,证券,吉林,44.38,168948.16,195716.59,2907168.5,0,68666.06,271566.81,1.39,0.308,4.18,4.36,19970227
000024,招商地产,全国地产,深圳,14.55,102642.63,257595.06,15169237,14025067,184553.77,852975.81,3.31,1.655,12.07,1.99,19930607
600663,陆家嘴,园区开发,上海,48.34,135808.41,186768.41,4346114.5,2655513.25,47607.62,12231.4,0.07,0.528,5.88,5.79,19930628
600027,华电国际,火力发电,山东,9.28,588005.63,880729,18531648,2023716.25,11566911,926324.88,1.05,0.55,3.41,1.75,20050203
300143,星河生物,种植业,广东,0,10587.91,14740,102588.17,10344.17,49302.43,50813.98,3.45,-0.209,3.86,3.58,20101209
600284,浦东建设,建筑施工,上海,23.17,66104,69304,1490352.38,625739.56,25282.42,227443.91,3.28,0.509,6.85,1.72,20040316
002329,皇氏集团,乳制品,广西,178.72,14499.03,26643.31,142042.27,54344.45,45498.35,37711.4,1.42,0.124,3.83,7.7,20100106
601939,建设银行,银行,北京,5.72,959365.75,25001098,1673586304,0,13952701,13558800,0.54,0.761,4.83,1.2,20070925
600302,标准股份,纺织机械,陕西,0,34600.98,34600.98,160377.7,116621.26,22727.1,34623.56,1,-0.18,3.31,2.33,20001213
300016,北陆药业,中成药,北京,95.06,24735.78,31127.38,67480.38,35533.21,15112.2,9908.05,0.32,0.196,1.99,12.49,20091030
600653,申华控股,汽车服务,上海,0,174638.03,174638.03,800709.13,380936.66,134772.27,15711.67,0.09,-0.095,1.09,3.51,19901219
002053,云南盐化,化工原料,云南,204.82,18585.1,18585.1,356013.56,54311.6,164944.94,53689.96,2.89,0.07,4.67,4.07,20060627
002260,伊 立 浦,家用电器,广东,186.43,15600,15600,68813.32,39962.87,10886.49,11902.96,0.76,0.212,2.25,17.58,20080716
600016,民生银行,银行,北京,6.5,2721952.25,3415310.25,376934112,0,2927500,4830900,1.41,1.077,6.86,1.36,20001219
600280,中央商场,百货,江苏,12.99,57416.73,57416.73,1326969.88,1009702.38,204565.3,16802.35,0.29,0.861,3.09,4.82,20000926
000962,东方钽业,小金属,宁夏,0,44083.05,44083.26,439466.75,239342.5,172091.75,119718.02,2.72,-0.332,5.17,2.51,20000120
000016,深康佳Ａ,家用电器,深圳,174.6,59991.5,120397.27,1606081.63,1281677.13,186723.27,127010.1,1.05,0.04,3.38,2.72,19920327
000949,新乡化纤,化纤,河南,57.9,82849.88,102724.13,463349.94,195999.86,205789.02,95014.5,0.92,0.09,2.32,2.37,19991021
601965,中国汽研,汽车服务,重庆,22.44,19200,64078.66,406312.59,229954.59,124469.32,160364.63,2.5,0.488,5.35,2.73,20120611
000628,高新发展,园区开发,四川,0,18774.72,21948,385253.94,331741.91,14530,33047.35,1.51,-0.054,0.88,12.43,19961118
600658,电子城,园区开发,北京,14.95,58009.73,58009.73,401472.47,317532.81,2352.57,75024.09,1.29,0.728,5.09,2.85,19930524
600527,江南高纤,化纤,江苏,35.16,80208.93,80208.93,197154.02,95542.75,36852.12,12950.61,0.16,0.115,2.27,2.37,20031127
000728,国元证券,证券,安徽,49.47,196410,196410,3962880.5,0,150239.27,987550.38,5.03,0.48,8.49,3.73,19970616
002295,精艺股份,铜,广东,0,18136.33,21180,135893.44,97989.42,28841.68,36534.65,1.72,-0.149,3.82,3.2,20090929
600971,恒源煤电,煤炭开采,安徽,155.65,100000.4,100000.4,1444327.13,470198.56,563140.81,210366.92,2.1,0.042,7.16,1.22,20040817
000777,中核科技,机械基件,江苏,181.75,38335.1,38341.76,196426.5,123937.32,42677.26,24948.74,0.65,0.136,2.75,12.02,19970710
600319,亚星化学,化工原料,山东,0,31559.4,31559.4,227500.8,82684.5,126249.5,71594.9,2.27,-0.399,0.8,8.62,20010326
600482,风帆股份,电气设备,河北,49.85,52434.19,53650,422039,233038.41,99856.06,129428.42,2.41,0.229,3.84,3.96,20040714
000792,盐湖股份,农药化肥,青海,49.37,107353.5,159050.92,6128521.5,1149557.63,1172530,591510.69,3.72,0.41,10.71,2.52,19970904
600875,东方电气,电气设备,四川,32.23,199690.03,233690.03,8514609,7208839,862221.38,586840.31,2.51,0.466,9.65,2.08,19951010
300356,光一科技,电气设备,江苏,158.57,6682.33,16122.17,103742.03,73565.65,10920.57,36389.05,2.26,0.189,5.36,7.45,20121009
600123,兰花科创,煤炭开采,山西,477.31,114240,114240,2181231,722835,396828.22,39135.55,0.34,0.015,8.33,1.18,19981217
000976,*ST春晖,化纤,广东,0,58655.89,58664.28,68876.75,27199.01,35862.45,35867.94,0.61,-0.361,0.38,21.4,20000601
002634,棒杰股份,服饰,浙江,61.14,7050.68,12805.62,68962.53,32791.85,21091.9,24134.64,1.88,0.239,5.04,3.87,20111205
600854,春兰股份,家用电器,江苏,205,51945.85,51945.85,251056.13,122334.51,42027.73,153354.7,2.95,0.024,3.68,1.76,19940425
002202,金风科技,电气设备,新疆,24.52,213853.45,269458.81,4272081,2723220,769750.25,794229.88,2.95,0.443,5.27,2.75,20071226
600683,京投银泰,区域地产,浙江,0,74077.75,74077.75,2721890.5,2557605.5,5675.27,32778.12,0.44,-0.297,2.19,3.67,19931025
600150,中国船舶,船舶,上海,275.17,137811.77,137811.77,5454199.5,3444464,1442600.88,447893.34,3.25,0.101,12.68,2.91,19980520
600568,中珠控股,区域地产,湖北,1614.38,36094.64,50660.44,306298.53,272720.47,12668.78,18029.11,0.36,0.007,2.86,5.61,20010518
002711,欧浦钢网,仓储物流,广东,92.2,4618.83,15001,174528.66,115925.4,17919.27,50584.26,3.37,0.54,7.98,8.17,20140127
600729,重庆百货,百货,重庆,15.96,37231.14,40652.85,1095476,724017.63,239582.05,91761.67,2.26,1.194,11.32,2.25,19960702
000922,佳电股份,电气设备,黑龙江,50.2,29843.5,59586.67,332385.19,254770.05,46901.23,39782.26,0.67,0.237,3.22,4.92,19990618
000501,鄂武商Ａ,百货,湖北,13.31,50718.42,50724.85,1565084.63,443129.81,728577.13,53382.82,1.05,1.301,7.01,2.47,19921120
600096,云天化,农药化肥,云南,0,52126.35,112907.82,7236175,3566598.5,1702631.63,408179.59,3.62,-1.394,5.8,2.42,19970709
300089,长城集团,陶瓷,广东,236.78,8650.71,15000,126200.65,62810.21,16567.32,48589.43,3.24,0.06,5.28,4.1,20100625
600159,大龙地产,区域地产,北京,31.27,83000.32,83000.32,328603.81,309899.47,5445.83,34618.84,0.42,0.111,2.52,1.83,19980526
002051,中工国际,建筑施工,北京,22.67,76414.59,77373.88,1897394.38,1602822.5,123876.38,182434.73,2.36,0.92,6.78,4.07,20060619
600576,万好万家,综合类,浙江,0,21809.31,21809.31,66309,40415.21,10738.55,30513.1,1.4,-0.055,2.24,8.87,20030220
002462,嘉事堂,医药商业,北京,35.3,19567.08,24000,398749.41,332142.72,31976.4,35852.65,1.49,0.807,5.22,7.27,20100818
600722,金牛化工,化工原料,河北,0,42142,68031.96,286278.28,47414.8,105280.86,164531.3,2.42,-0.267,1.09,5.56,19960626
600735,新华锦,纺织,山东,108.1,20899.75,25069.97,91642.21,63083.8,9353.66,27287.4,1.09,0.146,2.5,8.42,19960726
000620,新华联,区域地产,北京,47.09,159797.06,159797.06,2178730.5,1900192.38,43042.55,12064,0.08,0.141,2.08,4.26,19961029
